0.154029,0.557971,1.266475,0.509235,0.578584,0.870632,0.653004,-1.645469,0.060284,-0.218439,1.998748,0.192912,0.185966,-0.652775,-1.033839,-1.904415,0.048372,1.040125,0.357894,-0.620560,-0.182748,-0.909020,-1.213969,-3.028466,-1.709448,-1.253699,-1.804413,-0.342755,-0.567019,0.376133,0.136291,0.825812,-1.605423,-0.743523,2.196557,-0.219230,-0.207561,0.136863,-0.507520,1.665754,0.469809,-0.277781,-2.294472,0.067111,-0.185034,-0.122237,0.053728,-0.151059,0.717346,-0.136948,1.763284,0.207682,0.554208,0.356815,0.460104,0.983662,0.166882,1.657027,-2.301416,-0.210621,-0.584438,-0.366223,-1.271328,-2.964499
0.154029,-0.404255,0.501498,0.228406,-0.193540,-0.105474,0.229748,-0.061211,-0.151391,1.268911,-0.210025,-0.082340,-0.969069,-0.390280,0.051896,0.051689,-0.059114,-0.503383,-0.481758,-0.479075,-1.359580,-0.909020,-0.022773,0.234532,0.186000,0.861539,0.273160,0.478990,1.258424,0.119365,-0.630854,-0.677726,-0.078542,0.305424,-0.124041,-0.077894,-0.612402,0.136863,0.056778,0.027493,0.159311,-0.624325,-0.333816,-0.077458,0.186627,-0.375307,0.137505,0.126495,0.064326,0.133822,0.268108,0.625204,0.554208,0.356815,0.041237,0.335461,-0.049931,-0.493147,0.129182,-0.210621,-0.981394,-0.119525,-0.115729,-0.036894
-0.059269,-0.054355,0.119010,0.087991,-0.193540,0.138553,-0.108857,0.031981,0.271960,0.656473,0.736592,0.605790,0.955990,0.659701,0.135414,0.051689,0.155858,-0.049410,0.281562,0.369835,0.209529,-0.384938,-0.107858,0.048075,0.186000,1.125944,0.042318,-0.068840,-0.201931,-0.650939,0.051053,-0.113900,0.030521,0.305424,0.417432,-0.643240,-0.612402,-0.382173,-0.104450,0.027493,-0.151187,-0.970869,-0.176963,-0.077458,0.929950,0.890044,0.221281,0.126495,0.064326,0.043565,0.425495,0.346856,-0.188492,-0.379063,0.041237,-0.034939,0.817320,1.567436,0.207588,0.208777,0.606433,0.127173,0.049357,0.151984
-0.485864,-1.279007,-1.793430,-0.473668,0.192522,-0.105474,0.060445,0.125172,-0.045553,-0.655895,1.919863,0.605790,-0.199046,0.134711,-0.115140,0.051689,0.263345,0.858536,0.586891,-0.054620,-0.182748,-0.384938,-0.107858,-0.045154,0.186000,0.508999,0.811790,-0.068840,-0.567019,-0.137403,0.051053,0.074043,0.139584,0.130599,2.041851,0.204779,-0.612402,-0.122655,0.137392,0.027493,-0.668683,-0.277781,-1.980767,0.067111,1.301612,0.130834,0.305058,-0.058541,0.173162,0.404592,-0.204053,-0.209840,0.554208,-0.133770,-0.042536,0.057661,-0.375149,-1.030691,-2.379822,-0.210621,0.209476,0.373871,-0.033186,0.151984
-0.485864,-0.404255,-1.104952,-1.877816,-0.193540,-0.105474,-0.532113,0.031981,0.589473,1.793858,1.052131,0.330538,-0.199046,0.134711,0.553004,1.355759,0.048372,1.584892,0.968551,0.794290,-0.967303,0.663227,0.232484,0.327760,-0.594479,-0.196080,-0.419365,-0.342755,-0.567019,-0.650939,-0.204662,-1.429495,1.121150,0.305424,-1.052280,-0.360567,-0.207561,0.396382,0.056778,-0.454349,1.090805,-1.144141,-0.176963,0.067111,-0.185034,-0.375307,-0.700261,1.791820,0.064326,0.765618,0.268108,0.346856,0.554208,0.111522,0.543877,-0.034939,-0.158337,-0.045194,-0.027631,0.068978,0.606433,0.373871,0.462071,0.624178
-0.165918,-0.054355,1.648963,0.228406,-0.579602,-0.593527,1.753470,0.870706,0.589473,-0.655895,-0.998873,-1.183348,-0.199046,1.447186,-1.534948,-0.041459,-0.596545,-0.230999,-0.405426,0.228350,0.601807,0.663227,0.232484,0.234532,-0.594479,-1.341833,1.042631,0.478990,0.893335,1.403206,0.988675,-0.395813,0.139584,0.567661,-0.278747,-0.077894,0.602121,-0.122655,-0.023836,0.509334,2.332796,1.888119,-0.412242,0.067111,1.301612,1.143114,0.556387,0.404049,-1.350551,-0.678487,0.268108,-0.209840,0.182858,0.356815,-1.550456,-0.497939,-1.350806,0.581940,-0.576476,0.208777,-0.187481,0.127173,0.957328,-0.792405
3.033547,-1.716383,-0.492971,0.368820,0.578584,-0.105474,-0.616765,-1.365894,-2.056469,0.306508,0.499937,-0.082340,-0.584057,0.659701,2.223366,1.635202,2.090609,0.495357,-0.939750,-0.337590,-0.575025,0.139144,0.828082,1.446503,-1.597951,0.068325,0.580948,0.068117,0.893335,-0.137403,0.477245,0.731840,-1.278234,-0.306462,0.185372,0.204779,0.197280,-0.382173,0.298620,-0.936190,-0.875682,-0.277781,0.921004,0.067111,-0.185034,-0.375307,-0.113825,1.051676,-2.330081,0.765618,-0.046666,0.068508,0.925558,0.602108,0.041237,0.428062,0.817320,-0.313966,-0.184444,-0.490220,-2.172265,-0.366223,-0.115729,-0.792405
-0.059269,0.907872,-0.875459,0.649650,-0.193540,-0.105474,0.314399,0.125172,-0.151391,-0.918369,-1.314412,0.055286,0.185966,-0.390280,-0.282177,-0.041459,0.048372,1.130919,0.892219,0.086865,1.778639,0.139144,-0.533285,-0.231611,0.074503,-0.019810,0.504001,0.342033,-0.201931,0.119365,0.392006,-0.019929,-0.078542,0.130599,-1.903166,-1.915268,-0.207561,-0.901210,-0.023836,0.027493,-0.358185,-0.884233,-0.882800,-0.077458,-0.556695,-0.628377,-0.030048,0.126495,0.281999,1.848696,2.864993,0.068508,0.554208,-0.133770,0.376331,0.150261,-0.049931,-0.313966,-0.341256,0.068978,0.606433,-1.106318,-0.610986,-0.320211
-1.125757,0.907872,0.807489,0.368820,-0.193540,-0.105474,-0.108857,0.870706,0.483635,2.406297,3.497558,0.330538,0.570978,0.397206,-0.031622,-0.879789,0.693289,-0.957356,-7.198976,-0.620560,-0.182748,-0.646979,-0.107858,0.420989,1.858454,1.831023,2.350733,-0.068840,-0.567019,-0.137403,-0.545615,2.987147,0.575836,-2.054707,0.649492,-0.077894,-0.207561,0.396382,-0.265678,-2.670819,-0.979181,-1.317413,-1.588636,0.067111,-0.185034,-0.375307,0.388834,0.404049,-0.262184,-3.386183,-4.768274,0.068508,-0.188492,0.602108,0.543877,0.520662,-1.784431,1.298665,1.383684,-0.070822,0.209476,-0.366223,-0.528443,0.529739
0.154029,-0.316780,-0.033985,0.228406,-0.965665,0.138553,-0.278160,-0.620361,-0.363066,0.044034,-0.131141,-0.082340,0.570978,-0.127785,0.135414,0.144837,0.478317,-0.230999,-0.558090,-2.035410,0.209529,-0.122897,-0.363115,-0.138382,-0.371485,-0.196080,-0.573259,0.205075,-0.567019,-0.907708,-0.375139,-0.489784,0.357710,0.218012,0.108019,-1.773932,-0.612402,-0.122655,0.137392,0.605703,-0.668683,0.068763,0.607299,1.368234,-0.928357,-0.375307,-0.784037,-2.001420,0.173162,0.133822,0.582882,-0.070666,-0.188492,0.111522,0.208784,0.613262,-0.049931,-0.313966,0.285994,1.187374,1.003389,0.373871,0.131900,0.246423
-1.765650,-0.404255,0.195508,-0.473668,1.350708,-0.349500,-0.447462,-0.247594,2.282875,-0.305931,-0.525565,0.192912,0.955990,0.397206,0.553004,0.237985,-4.573533,-0.230999,-0.481758,1.360230,0.601807,1.187309,-1.213969,-6.944065,-1.932442,-0.019810,0.811790,-0.479713,-1.297196,-0.650939,0.647722,0.355956,1.012087,-1.267996,0.185372,-0.643240,2.221485,1.434455,0.540462,1.762122,-1.910675,0.935123,0.136742,0.211680,-2.043341,-0.628377,-0.532708,-1.908902,0.173162,-0.136948,-0.125359,-1.044883,-1.673892,0.847401,0.460104,6.817466,2.009789,0.761121,-0.262850,0.348577,1.400346,0.127173,0.462071,-5.136594
-0.272566,0.120596,-0.416473,-2.018230,0.578584,0.870632,0.060445,-0.713552,0.695310,0.219017,1.052131,1.156295,0.570978,-0.390280,0.970595,1.076315,-0.059114,-0.140205,-0.100098,0.652805,-0.575025,-1.433102,3.635902,0.514217,-0.482982,-0.019810,-0.804100,-3.355823,-0.932108,0.632901,-1.568476,-0.207871,0.248647,-0.044225,-0.510807,-0.360567,1.411803,-0.122655,1.104761,3.304015,0.366310,0.068763,0.215168,-0.511165,-0.185034,0.383904,0.556387,0.496567,0.281999,0.133822,0.504188,-0.905709,0.554208,0.602108,1.130291,-1.146140,-0.266743,-0.582738,-1.752571,0.068978,-0.187481,-1.353016,-3.830155,0.340861
-0.272566,-1.541432,-6.000799,-0.754498,-0.965665,-0.105474,-0.447462,0.497939,0.377797,0.743964,1.367670,-0.219966,0.570978,0.134711,0.469486,-0.041459,0.155858,1.584892,1.884535,0.228350,-0.182748,0.401186,0.317569,0.700674,1.077975,0.244595,0.273160,-0.068840,-0.567019,-0.394171,-0.886569,0.919783,-0.078542,0.218012,2.119204,0.346116,-0.612402,0.136863,0.943533,2.436700,0.469809,1.281667,-0.255390,-1.378580,-0.185034,-0.628377,-2.543345,-5.147034,0.608509,-0.949256,-1.069681,0.068508,0.554208,0.111522,-0.293856,-0.312739,-0.808775,0.313168,1.226871,0.208777,-0.187481,0.127173,0.462071,1.190811
0.793922,1.345248,1.266475,0.368820,0.964646,0.870632,0.399050,0.591131,-2.585658,-0.918369,-0.841104,0.192912,0.955990,-0.390280,-0.282177,0.144837,-3.176212,-1.320534,-0.329094,-0.479075,-0.575025,-0.384938,-1.043798,-2.375867,-1.374957,-0.284215,0.196213,-0.205798,-1.297196,-0.394171,1.244390,2.799205,-0.623856,-0.044225,-0.201394,-0.501903,-0.612402,-0.122655,0.056778,0.509334,-0.565184,-2.097137,-0.490668,0.211680,0.186627,0.130834,-0.197602,-1.446312,-1.677061,-0.768743,0.032028,0.068508,-0.559842,-0.133770,1.549157,1.076262,-0.700368,0.850712,0.364401,-0.210621,-0.187481,-0.366223,-1.601499,-0.697966
0.367326,-0.929106,-0.339975,0.228406,0.192522,0.626606,-0.024206,0.404747,-0.998093,-0.480913,-0.762219,0.055286,-0.584057,-0.652775,0.051896,-0.227754,-2.101351,-0.957356,-0.100098,0.369835,-0.182748,0.663227,0.828082,0.514217,0.186000,0.332730,0.965684,0.615948,0.528247,0.376133,-0.545615,-0.113900,-0.187605,-0.568699,-0.510807,-0.501903,-0.207561,0.136863,0.218006,-0.165244,-0.151187,1.454939,0.607299,-0.077458,-0.556695,-0.375307,0.137505,0.126495,-0.044511,-0.136948,0.110721,0.346856,0.182858,0.111522,-0.042536,-0.034939,0.058476,0.581940,0.050775,-0.070822,0.606433,0.373871,-0.198272,-0.225772
-0.379215,0.033121,0.272006,0.228406,-0.579602,0.138553,-0.193508,-0.620361,-0.574742,-0.043457,0.578822,0.192912,0.570978,0.397206,0.469486,0.424280,-2.101351,-0.503383,0.052566,-0.196105,0.209529,0.925268,-0.107858,-0.511296,-0.817473,0.332730,1.581261,0.068117,0.528247,-0.394171,0.051053,0.261985,0.139584,-0.393874,-0.433454,0.063443,-0.612402,-1.160728,-0.749362,-1.321663,-0.358185,0.068763,1.234709,0.211680,-0.556695,-0.122237,0.388834,0.589086,-0.588694,0.585105,0.897656,0.346856,-0.188492,-0.624356,-0.126309,0.057661,0.275288,0.671530,1.697309,-0.210621,-0.187481,0.620570,-0.033186,-1.453477
0.580624,-2.416184,-0.875459,0.368820,0.578584,0.138553,-0.447462,0.031981,-0.363066,0.831455,-0.762219,-0.219966,-0.969069,-3.277725,-1.618466,-0.414050,-0.704031,-0.775766,0.128898,0.086865,1.386362,2.759555,1.593851,-0.045154,1.077975,0.244595,0.350107,0.342033,0.528247,0.119365,-0.801330,0.168014,0.575836,4.850861,1.036258,-0.360567,-2.636607,-2.198802,-0.588134,-0.550717,0.676808,-0.104509,-0.098537,0.067111,1.673273,3.420744,1.310376,0.496567,0.390836,0.043565,-0.125359,0.207682,0.554208,-0.624356,-0.210083,-0.127539,-0.266743,-1.299462,0.129182,0.348577,1.003389,-2.586507,-1.518957,-0.509088
0.687273,-0.754156,-2.864397,-6.230673,-0.579602,-0.349500,0.145096,0.684322,0.483635,1.093929,4.759715,5.835579,-2.124105,-0.390280,-0.198658,0.237985,0.585803,0.222974,0.434226,1.360230,-0.182748,0.139144,-0.107858,0.700674,-0.594479,0.156460,0.042318,-1.712332,0.528247,0.376133,0.306768,0.637869,-0.187605,-0.131637,0.185372,-0.219230,-1.826925,-1.420246,-0.507520,-0.550717,0.055812,-0.017873,0.372020,0.500819,0.929950,-0.375307,-0.365155,-0.336095,-0.262184,-0.136948,-1.227068,0.903552,2.039608,0.602108,0.041237,-0.590539,0.383695,0.313168,0.442807,-0.490220,-0.187481,-0.612921,-0.198272,-0.225772
1.220517,2.045049,-1.257947,-0.333253,-0.579602,-0.105474,-0.108857,1.057089,-1.103930,0.131525,-0.052256,-0.495218,0.185966,-0.390280,-0.282177,-3.022190,0.908262,-0.684972,0.663223,0.369835,0.601807,0.139144,0.317569,3.311073,0.074503,1.037809,-1.650519,-0.616671,-0.201931,-0.137403,-0.119424,-2.463178,-0.187605,-0.743523,0.804198,0.346116,0.197280,-0.122655,0.056778,1.762122,-0.151187,-0.277781,-2.451324,-0.366596,-0.556695,-0.122237,-0.030048,-1.816384,-0.588694,-1.671309,-1.148374,0.486030,0.925558,0.356815,-0.293856,-2.812941,0.275288,1.298665,1.540496,0.348577,-0.584438,-0.119525,-0.033186,0.435300
-1.019108,-0.141830,-0.033985,0.368820,1.350708,0.870632,0.060445,-0.340786,3.658765,0.568981,0.342168,-0.357592,-0.199046,0.134711,-0.115140,0.331133,-1.456434,-0.503383,-0.100098,0.086865,-0.182748,-1.171061,-0.022773,-0.324839,-0.148491,0.244595,-0.342417,0.205075,1.258424,1.146438,0.136291,0.168014,-0.841982,-0.568699,-0.356101,0.487452,-0.207561,-0.122655,-0.185064,-0.165244,-0.668683,-0.104509,0.215168,-0.366596,-0.556695,-0.375307,-0.030048,-0.058541,-3.853795,0.133822,0.268108,0.486030,-1.302542,-0.379063,0.125011,0.057661,1.142539,-0.224375,-0.027631,0.348577,0.209476,0.127173,-0.115729,0.435300
0.260678,0.033121,0.042513,0.228406,-0.579602,-1.325607,-0.616765,-0.340786,-0.363066,-2.143246,-1.235527,-0.082340,0.570978,0.659701,-0.532731,-0.134607,-0.059114,-0.140205,0.052566,0.228350,0.209529,0.139144,0.062313,0.234532,0.297497,-0.724889,-0.342417,-0.205798,-0.201931,-0.394171,0.051053,0.168014,0.357710,-0.306462,-0.046687,-0.077894,0.197280,1.174937,0.298620,0.123861,0.676808,0.155399,-0.255390,-0.077458,0.186627,-0.122237,0.305058,0.404049,-0.371021,-0.227204,-0.912294,-0.070666,-1.302542,-1.605527,-0.293856,-0.497939,0.817320,2.015389,0.599620,-0.350421,0.606433,1.607362,0.379528,-0.131333
0.687273,-0.141830,-0.339975,-0.894913,-0.579602,-1.325607,-1.971184,0.963897,-0.045553,-0.305931,-1.235527,1.982051,0.955990,2.234671,3.392620,1.076315,-0.381572,-0.049410,-0.405426,-0.903530,-0.575025,-1.695143,2.189450,1.260046,0.297497,-0.107945,-0.496312,-1.164501,-0.932108,3.714119,-2.250382,-1.617438,-1.060108,-0.131637,-0.588160,1.052799,0.197280,0.396382,-1.394274,-2.285346,-0.254686,0.242035,1.077856,0.067111,0.186627,0.383904,0.472611,-0.428613,0.173162,-0.407717,-2.722244,-0.766535,-1.302542,-2.341406,-0.042536,2.280063,0.058476,0.492349,2.167747,1.886371,0.209476,-2.339808,0.214443,-1.547916
-0.165918,-0.491730,-0.875459,-1.175742,-1.737789,-0.105474,-0.362811,-0.154402,0.166122,-0.305931,0.263283,0.055286,-0.969069,0.134711,0.051896,-0.320902,1.015748,0.676947,0.205230,0.086865,-0.182748,-0.384938,-0.788542,-0.045154,-1.263460,-0.372350,0.042318,0.068117,0.528247,0.376133,1.841058,0.168014,0.684898,0.218012,0.340079,0.063443,-0.207561,-0.122655,0.379234,0.027493,-0.254686,-0.797597,-0.020111,0.067111,0.186627,0.130834,-0.365155,0.033977,0.064326,0.765618,0.268108,0.207682,1.296908,0.356815,0.292557,0.798462,-0.049931,-0.493147,-0.262850,-0.210621,0.606433,0.373871,0.214443,0.624178
-0.059269,-0.316780,0.348503,0.228406,-0.193540,-2.301713,-1.040021,0.777514,-0.151391,0.219017,0.342168,-0.219966,0.570978,0.659701,0.469486,-0.134607,-0.274086,-0.140205,-0.329094,0.228350,0.209529,-0.384938,0.147398,-0.884210,0.074503,-0.460484,0.811790,-0.068840,0.163158,0.376133,-0.034185,-0.395813,0.139584,0.480248,2.505970,-0.077894,-0.612402,-0.382173,-0.023836,0.220230,-0.254686,1.195031,1.469987,0.067111,-0.556695,-0.375307,-0.197602,-0.891203,-0.044511,0.043565,0.268108,-0.209840,-0.188492,-1.114942,-0.042536,0.242861,-0.049931,-0.045194,-0.498069,0.068978,0.209476,0.373871,-0.033186,-0.131333
